Date,AAPL,GOOGL,JNJ,JPM,MA,MSFT,TSLA,V,WMT,XOM
2020-04-27,68.35823822021484,62.984500885009766,129.70901489257812,80.40190887451172,255.820556640625,164.9739532470703,53.25,164.1886444091797,39.31901168823242,33.2848014831543
2020-04-28,67.25019073486328,61.087825775146484,127.27104949951172,80.97125244140625,255.3187713623047,160.9550018310547,51.27466583251953,163.70114135742188,39.22706985473633,34.06503677368164
2020-04-29,69.45903778076172,66.51917266845703,126.30420684814453,83.15507507324219,273.7391662597656,168.1776885986328,53.367332458496094,173.77659606933594,37.878631591796875,35.95122146606445
2020-04-30,70.92436218261719,66.74317169189453,126.13610076904297,81.37061309814453,265.3249816894531,169.8648681640625,52.12533187866211,170.84188842773438,37.250389099121094,35.2012939453125
2020-05-01,69.78253173828125,65.28707122802734,124.66488647460938,79.23777770996094,259.31353759765625,165.46682739257812,46.75466537475586,167.8307342529297,37.67024230957031,32.678802490234375
2020-05-04,70.76985931396484,65.56363677978516,124.64810180664062,78.29457092285156,259.8154296875,169.51414489746094,50.74599838256836,168.38516235351562,37.90929412841797,33.996864318847656
2020-05-05,71.83203887939453,66.858154296875,125.68212127685547,78.17562866210938,264.3697204589844,171.3340301513672,51.2140007019043,170.5741729736328,38.224937438964844,33.958980560302734
2020-05-06,72.57313537597656,66.68023681640625,124.48834991455078,76.70557403564453,262.8838195800781,173.02122497558594,52.172000885009766,170.8992156982422,37.78669738769531,33.32268524169922
2020-05-07,73.32389831542969,67.86224365234375,124.07640838623047,77.50433349609375,268.7022705078125,174.02593994140625,52.00266647338867,174.6656036376953,37.51890563964844,33.51206588745117
2020-05-08,75.06913757324219,68.60862731933594,125.0095443725586,78.77043151855469,272.5329895019531,175.04962158203125,54.62799835205078,176.93104553222656,37.84210205078125,34.981624603271484
2020-05-11,76.25037384033203,69.56267547607422,125.35426330566406,76.45063781738281,271.3653869628906,177.00221252441406,54.08599853515625,175.46853637695312,38.06680679321289,34.6483154296875
2020-05-12,75.37895965576172,68.15465545654297,123.69813537597656,73.95242309570312,262.5653381347656,172.9927520751953,53.96066665649414,171.558837890625,38.10067367553711,34.069175720214844
2020-05-13,74.46881866455078,66.8239517211914,123.68970489501953,71.40322875976562,259.7187805175781,170.37669372558594,52.73066711425781,169.56723022460938,38.07912826538086,32.3780632019043
2020-05-14,74.92633056640625,67.24671173095703,124.11844635009766,74.36880493164062,267.5829162597656,171.1160125732422,53.55533218383789,173.21533203125,37.989864349365234,32.663780212402344
2020-05-15,74.48334503173828,68.04959106445312,126.47238159179688,72.99222564697266,269.1557922363281,173.6088409423828,53.27799987792969,175.69532775878906,38.765541076660156,32.43212890625
2020-05-18,76.2382583618164,68.65026092529297,126.5396728515625,76.8585433959961,279.7313537597656,175.26763916015625,54.242000579833984,183.25010681152344,39.29496765136719,35.0112419128418
2020-05-19,75.79773712158203,68.11600494384766,125.27859497070312,75.34600067138672,280.53228759765625,174.0543670654297,53.867332458496094,181.31594848632812,38.46080780029297,33.93016815185547
2020-05-20,77.27185821533203,69.8387222290039,124.15209197998047,77.6063003540039,288.31915283203125,176.46864318847656,54.37066650390625,185.624755859375,38.614715576171875,35.03441619873047
2020-05-21,76.69576263427734,69.71927642822266,123.33663940429688,76.62059020996094,283.9383850097656,174.3489990234375,55.17333221435547,182.5224151611328,38.47312545776367,34.408931732177734
2020-05-22,77.1895523071289,70.04092407226562,122.21077728271484,76.02580261230469,284.56561279296875,174.42506408691406,54.45866775512695,182.75221252441406,38.26996612548828,34.4398307800293
2020-05-26,76.66670227050781,70.44384765625,122.37161254882812,81.42160034179688,292.6902770996094,172.5811004638672,54.591331481933594,185.01199340820312,38.12529754638672,35.4514045715332
2020-05-27,77.00074005126953,70.38984680175781,122.65096282958984,86.13762664794922,289.2551574707031,172.80921936035156,54.68199920654297,184.62893676757812,37.70051956176758,35.70622634887695
2020-05-28,77.03462982177734,70.28873443603516,124.41165924072266,84.85453033447266,291.69635009765625,172.41952514648438,53.72066879272461,186.00775146484375,38.07297134399414,34.77958679199219
2020-05-29,76.95960998535156,71.04601287841797,125.91846466064453,82.6877212524414,290.33587646484375,174.1779327392578,55.66666793823242,186.94618225097656,38.186851501464844,35.111637115478516
2020-06-01,77.90604400634766,71.11292266845703,124.59793090820312,83.78386688232422,290.8279724121094,173.77871704101562,59.87333297729492,186.09396362304688,38.15607452392578,35.73711013793945
2020-06-02,78.26671600341797,71.48165893554688,125.49524688720703,84.06428527832031,292.9411926269531,175.75576782226562,58.770668029785156,188.01861572265625,38.149906158447266,36.532470703125
2020-06-03,78.69754791259766,71.33000183105469,125.83381652832031,88.60185241699219,296.2991638183594,176.18344116210938,58.86399841308594,188.50692749023438,38.00524139404297,38.02280807495117
2020-06-04,78.0197982788086,70.09345245361328,124.20852661132812,90.4457778930664,290.7989807128906,173.86424255371094,57.62533187866211,185.41416931152344,37.586631774902344,37.9146842956543
2020-06-05,80.24189758300781,71.36815643310547,124.69100189208984,94.51602935791016,300.9403991699219,177.93238830566406,59.04399871826172,191.13050842285156,37.417335510253906,40.98802947998047
2020-06-08,80.71630859375,71.76563262939453,124.24240112304688,96.40242004394531,299.5218811035156,179.0349578857422,63.327999114990234,191.12094116210938,37.3188362121582,42.269866943359375
2020-06-09,83.26519012451172,71.96585845947266,123.5567398071289,93.9297103881836,300.5640563964844,180.4036865234375,62.711334228515625,190.62301635742188,37.35269546508789,41.327781677246094
2020-06-10,85.40738677978516,72.59130859375,125.11429595947266,90.12289428710938,302.1658630371094,187.0951385498047,68.336669921875,191.96353149414062,37.29420852661133,39.11159133911133
2020-06-11,81.30693817138672,69.47891235351562,119.24796295166016,82.60272216796875,281.0339660644531,177.04843139648438,64.85600280761719,180.8563232421875,36.96485137939453,35.659889221191406
2020-06-12,82.00890350341797,70.02507781982422,120.33148956298828,84.863037109375,287.3446044921875,178.44564819335938,62.35200119018555,184.09274291992188,36.24150848388672,36.42435836791992
2020-06-15,83.02312469482422,70.41263580322266,119.56964874267578,86.0356674194336,286.746337890625,179.5862579345703,66.05999755859375,183.6139678955078,36.34615707397461,36.40119934082031
2020-06-16,85.22340393066406,71.68783569335938,122.28690338134766,86.72393798828125,293.7999267578125,183.987060546875,65.47533416748047,184.6864471435547,36.82941436767578,37.219730377197266
2020-06-17,85.10482025146484,71.98866271972656,121.91447448730469,84.5316390991211,293.10516357421875,184.6238555908203,66.11933135986328,185.33755493164062,36.63856887817383,36.00737380981445
2020-06-18,85.1386947631836,71.07576751708984,121.39813232421875,84.07279205322266,294.15692138671875,186.6009063720703,66.9306640625,185.67262268066406,36.31845474243164,36.23130798339844
2020-06-19,84.65217590332031,70.6059341430664,121.75363159179688,83.11257934570312,286.09991455078125,185.48880004882812,66.72666931152344,184.03526306152344,36.89097595214844,35.50545883178711
2020-06-22,86.86700439453125,71.89549255371094,121.38117980957031,82.21184539794922,293.7613830566406,190.64048767089844,66.28800201416016,186.67807006835938,37.45426940917969,35.84520721435547
2020-06-23,88.72112274169922,72.5556411743164,120.9324951171875,83.21454620361328,296.1158142089844,191.91412353515625,66.78533172607422,189.56021118164062,37.26650619506836,36.06142807006836
2020-06-24,87.15504455566406,71.00537872314453,118.359130859375,80.4359130859375,283.6971740722656,188.04562377929688,64.0566635131836,183.2788848876953,37.029483795166016,34.362606048583984
2020-06-25,88.31207275390625,71.42168426513672,118.23217010498047,83.2400131225586,287.5569152832031,190.42185974121094,65.73200225830078,185.73968505859375,36.84788513183594,34.879974365234375
